school_group,tj_pathway,division,school_id,school,class_year,nmsf_count,grade11_enrollment,nmsf_per_100_juniors,rate_status,row_coverage_status,nmsf_status,enrollment_status,denominator_gap_flag,nmsf_missingness_flag,rate_missingness_note
Base public schools,FCPS Region 5,FCPS,westfield_high_school,Westfield High School,2024,5,686,0.728863,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 5,FCPS,westfield_high_school,Westfield High School,2025,3,664,0.451807,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 5,FCPS,westfield_high_school,Westfield High School,2026,6,693,0.865801,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 5,FCPS,woodson_high_school,Woodson High School,2019,6,624,0.961538,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 5,FCPS,woodson_high_school,Woodson High School,2020,10,568,1.760563,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 5,FCPS,woodson_high_school,Woodson High School,2021,3,602,0.498339,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 5,FCPS,woodson_high_school,Woodson High School,2022,5,652,0.766871,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 5,FCPS,woodson_high_school,Woodson High School,2023,6,610,0.983607,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 5,FCPS,woodson_high_school,Woodson High School,2024,12,663,1.809955,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 5,FCPS,woodson_high_school,Woodson High School,2025,6,574,1.045296,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 5,FCPS,woodson_high_school,Woodson High School,2026,8,646,1.238390,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Private schools,Private/homeschool unallocated,APS,bishop_o_connell_high_school,Bishop O'Connell High School,2019,,,,missing_nmsf_and_grade11_enrollment,nmsf_and_denominator_gap,missing_source,pss_row_not_found,true,true,missing NMSF count and grade 11 denominator
Private schools,Private/homeschool unallocated,APS,bishop_o_connell_high_school,Bishop O'Connell High School,2020,,,,missing_nmsf_and_grade11_enrollment,nmsf_and_denominator_gap,missing_source,private_pss_not_survey_year,true,true,missing NMSF count and grade 11 denominator
Private schools,Private/homeschool unallocated,APS,bishop_o_connell_high_school,Bishop O'Connell High School,2021,,292,,missing_nmsf_count,nmsf_gap,missing_source,reported,false,true,missing NMSF count
Private schools,Private/homeschool unallocated,APS,bishop_o_connell_high_school,Bishop O'Connell High School,2022,,,,missing_nmsf_and_grade11_enrollment,nmsf_and_denominator_gap,missing_source,private_pss_not_survey_year,true,true,missing NMSF count and grade 11 denominator
Private schools,Private/homeschool unallocated,APS,bishop_o_connell_high_school,Bishop O'Connell High School,2023,1,314,0.318471,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Private schools,Private/homeschool unallocated,APS,bishop_o_connell_high_school,Bishop O'Connell High School,2024,3,,,missing_grade11_enrollment,denominator_gap,verified_count,private_pss_not_survey_year,true,false,missing grade 11 denominator
Private schools,Private/homeschool unallocated,APS,bishop_o_connell_high_school,Bishop O'Connell High School,2025,1,,,missing_grade11_enrollment,denominator_gap,verified_count,private_pss_not_survey_year,true,false,missing grade 11 denominator
Private schools,Private/homeschool unallocated,APS,bishop_o_connell_high_school,Bishop O'Connell High School,2026,1,,,missing_grade11_enrollment,denominator_gap,verified_count,private_pss_not_survey_year,true,false,missing grade 11 denominator
Private schools,Private/homeschool unallocated,FCPS,basis_independent_mclean,BASIS Independent McLean,2019,,,,missing_nmsf_and_grade11_enrollment,nmsf_and_denominator_gap,missing_source,pss_row_not_found,true,true,missing NMSF count and grade 11 denominator
Private schools,Private/homeschool unallocated,FCPS,basis_independent_mclean,BASIS Independent McLean,2020,,,,missing_nmsf_and_grade11_enrollment,nmsf_and_denominator_gap,missing_source,private_pss_not_survey_year,true,true,missing NMSF count and grade 11 denominator
Private schools,Private/homeschool unallocated,FCPS,basis_independent_mclean,BASIS Independent McLean,2021,,34,,missing_nmsf_count,nmsf_gap,missing_source,reported,false,true,missing NMSF count
Private schools,Private/homeschool unallocated,FCPS,basis_independent_mclean,BASIS Independent McLean,2022,,,,missing_nmsf_and_grade11_enrollment,nmsf_and_denominator_gap,missing_source,private_pss_not_survey_year,true,true,missing NMSF count and grade 11 denominator
Private schools,Private/homeschool unallocated,FCPS,basis_independent_mclean,BASIS Independent McLean,2023,,29,,missing_nmsf_count,nmsf_gap,missing_source,reported,false,true,missing NMSF count
Private schools,Private/homeschool unallocated,FCPS,basis_independent_mclean,BASIS Independent McLean,2024,3,,,missing_grade11_enrollment,denominator_gap,verified_count,private_pss_not_survey_year,true,false,missing grade 11 denominator
Private schools,Private/homeschool unallocated,FCPS,basis_independent_mclean,BASIS Independent McLean,2025,4,,,missing_grade11_enrollment,denominator_gap,verified_count,private_pss_not_survey_year,true,false,missing grade 11 denominator
Private schools,Private/homeschool unallocated,FCPS,basis_independent_mclean,BASIS Independent McLean,2026,9,,,missing_grade11_enrollment,denominator_gap,verified_count,private_pss_not_survey_year,true,false,missing grade 11 denominator
Private schools,Private/homeschool unallocated,FCPS,flint_hill_school,Flint Hill School,2019,,,,missing_nmsf_and_grade11_enrollment,nmsf_and_denominator_gap,missing_source,private_pss_id_pending,true,true,missing NMSF count and grade 11 denominator
Private schools,Private/homeschool unallocated,FCPS,flint_hill_school,Flint Hill School,2020,,,,missing_nmsf_and_grade11_enrollment,nmsf_and_denominator_gap,missing_source,private_pss_not_survey_year,true,true,missing NMSF count and grade 11 denominator
Private schools,Private/homeschool unallocated,FCPS,flint_hill_school,Flint Hill School,2021,,,,missing_nmsf_and_grade11_enrollment,nmsf_and_denominator_gap,missing_source,private_pss_id_pending,true,true,missing NMSF count and grade 11 denominator
Private schools,Private/homeschool unallocated,FCPS,flint_hill_school,Flint Hill School,2022,,,,missing_nmsf_and_grade11_enrollment,nmsf_and_denominator_gap,missing_source,private_pss_not_survey_year,true,true,missing NMSF count and grade 11 denominator
Private schools,Private/homeschool unallocated,FCPS,flint_hill_school,Flint Hill School,2023,2,,,missing_grade11_enrollment,denominator_gap,verified_count,private_pss_id_pending,true,false,missing grade 11 denominator
Private schools,Private/homeschool unallocated,FCPS,flint_hill_school,Flint Hill School,2024,4,,,missing_grade11_enrollment,denominator_gap,verified_count,private_pss_not_survey_year,true,false,missing grade 11 denominator
Private schools,Private/homeschool unallocated,FCPS,flint_hill_school,Flint Hill School,2025,2,,,missing_grade11_enrollment,denominator_gap,verified_count,private_pss_not_survey_year,true,false,missing grade 11 denominator
Private schools,Private/homeschool unallocated,FCPS,flint_hill_school,Flint Hill School,2026,4,,,missing_grade11_enrollment,denominator_gap,verified_count,private_pss_not_survey_year,true,false,missing grade 11 denominator
Private schools,Private/homeschool unallocated,FCPS,ideaventions_academy_for_mathematics_science,Ideaventions Academy for Mathematics & Science,2019,,,,missing_nmsf_and_grade11_enrollment,nmsf_and_denominator_gap,missing_source,blank,true,true,missing NMSF count and grade 11 denominator
Private schools,Private/homeschool unallocated,FCPS,ideaventions_academy_for_mathematics_science,Ideaventions Academy for Mathematics & Science,2020,,,,missing_nmsf_and_grade11_enrollment,nmsf_and_denominator_gap,missing_source,private_pss_not_survey_year,true,true,missing NMSF count and grade 11 denominator
Private schools,Private/homeschool unallocated,FCPS,ideaventions_academy_for_mathematics_science,Ideaventions Academy for Mathematics & Science,2021,,3,,missing_nmsf_count,nmsf_gap,missing_source,reported,false,true,missing NMSF count
Private schools,Private/homeschool unallocated,FCPS,ideaventions_academy_for_mathematics_science,Ideaventions Academy for Mathematics & Science,2022,,,,missing_nmsf_and_grade11_enrollment,nmsf_and_denominator_gap,missing_source,private_pss_not_survey_year,true,true,missing NMSF count and grade 11 denominator
Private schools,Private/homeschool unallocated,FCPS,ideaventions_academy_for_mathematics_science,Ideaventions Academy for Mathematics & Science,2023,,4,,missing_nmsf_count,nmsf_gap,missing_source,reported,false,true,missing NMSF count
Private schools,Private/homeschool unallocated,FCPS,ideaventions_academy_for_mathematics_science,Ideaventions Academy for Mathematics & Science,2024,,,,missing_nmsf_and_grade11_enrollment,nmsf_and_denominator_gap,missing_source,private_pss_not_survey_year,true,true,missing NMSF count and grade 11 denominator
Private schools,Private/homeschool unallocated,FCPS,ideaventions_academy_for_mathematics_science,Ideaventions Academy for Mathematics & Science,2025,2,,,missing_grade11_enrollment,denominator_gap,verified_count,private_pss_not_survey_year,true,false,missing grade 11 denominator
Private schools,Private/homeschool unallocated,FCPS,ideaventions_academy_for_mathematics_science,Ideaventions Academy for Mathematics & Science,2026,,,,missing_nmsf_and_grade11_enrollment,nmsf_and_denominator_gap,missing_source,private_pss_not_survey_year,true,true,missing NMSF count and grade 11 denominator
Private schools,Private/homeschool unallocated,FCPS,immanuel_christian_high_school,Immanuel Christian High School,2019,,,,missing_nmsf_and_grade11_enrollment,nmsf_and_denominator_gap,missing_source,blank,true,true,missing NMSF count and grade 11 denominator
Private schools,Private/homeschool unallocated,FCPS,immanuel_christian_high_school,Immanuel Christian High School,2020,,,,missing_nmsf_and_grade11_enrollment,nmsf_and_denominator_gap,missing_source,private_pss_not_survey_year,true,true,missing NMSF count and grade 11 denominator
Private schools,Private/homeschool unallocated,FCPS,immanuel_christian_high_school,Immanuel Christian High School,2021,,,,missing_nmsf_and_grade11_enrollment,nmsf_and_denominator_gap,missing_source,blank,true,true,missing NMSF count and grade 11 denominator
Private schools,Private/homeschool unallocated,FCPS,immanuel_christian_high_school,Immanuel Christian High School,2022,,,,missing_nmsf_and_grade11_enrollment,nmsf_and_denominator_gap,missing_source,private_pss_not_survey_year,true,true,missing NMSF count and grade 11 denominator
Private schools,Private/homeschool unallocated,FCPS,immanuel_christian_high_school,Immanuel Christian High School,2023,,23,,missing_nmsf_count,nmsf_gap,missing_source,reported,false,true,missing NMSF count
Private schools,Private/homeschool unallocated,FCPS,immanuel_christian_high_school,Immanuel Christian High School,2024,,,,missing_nmsf_and_grade11_enrollment,nmsf_and_denominator_gap,missing_source,private_pss_not_survey_year,true,true,missing NMSF count and grade 11 denominator
Private schools,Private/homeschool unallocated,FCPS,immanuel_christian_high_school,Immanuel Christian High School,2025,2,,,missing_grade11_enrollment,denominator_gap,verified_count,private_pss_not_survey_year,true,false,missing grade 11 denominator
Private schools,Private/homeschool unallocated,FCPS,immanuel_christian_high_school,Immanuel Christian High School,2026,,,,missing_nmsf_and_grade11_enrollment,nmsf_and_denominator_gap,missing_source,private_pss_not_survey_year,true,true,missing NMSF count and grade 11 denominator
Private schools,Private/homeschool unallocated,FCPS,new_school_of_northern_virginia,New School of Northern Virginia,2019,,21,,missing_nmsf_count,nmsf_gap,missing_source,reported,false,true,missing NMSF count
Private schools,Private/homeschool unallocated,FCPS,new_school_of_northern_virginia,New School of Northern Virginia,2020,,,,missing_nmsf_and_grade11_enrollment,nmsf_and_denominator_gap,missing_source,private_pss_not_survey_year,true,true,missing NMSF count and grade 11 denominator
Private schools,Private/homeschool unallocated,FCPS,new_school_of_northern_virginia,New School of Northern Virginia,2021,,28,,missing_nmsf_count,nmsf_gap,missing_source,reported,false,true,missing NMSF count
Private schools,Private/homeschool unallocated,FCPS,new_school_of_northern_virginia,New School of Northern Virginia,2022,,,,missing_nmsf_and_grade11_enrollment,nmsf_and_denominator_gap,missing_source,private_pss_not_survey_year,true,true,missing NMSF count and grade 11 denominator
Private schools,Private/homeschool unallocated,FCPS,new_school_of_northern_virginia,New School of Northern Virginia,2023,,17,,missing_nmsf_count,nmsf_gap,missing_source,reported,false,true,missing NMSF count
Private schools,Private/homeschool unallocated,FCPS,new_school_of_northern_virginia,New School of Northern Virginia,2024,,,,missing_nmsf_and_grade11_enrollment,nmsf_and_denominator_gap,missing_source,private_pss_not_survey_year,true,true,missing NMSF count and grade 11 denominator
Private schools,Private/homeschool unallocated,FCPS,new_school_of_northern_virginia,New School of Northern Virginia,2025,2,,,missing_grade11_enrollment,denominator_gap,verified_count,private_pss_not_survey_year,true,false,missing grade 11 denominator
Private schools,Private/homeschool unallocated,FCPS,new_school_of_northern_virginia,New School of Northern Virginia,2026,1,,,missing_grade11_enrollment,denominator_gap,verified_count,private_pss_not_survey_year,true,false,missing grade 11 denominator
Private schools,Private/homeschool unallocated,FCPS,oakcrest_school,Oakcrest School,2019,,,,missing_nmsf_and_grade11_enrollment,nmsf_and_denominator_gap,missing_source,private_pss_id_pending,true,true,missing NMSF count and grade 11 denominator
Private schools,Private/homeschool unallocated,FCPS,oakcrest_school,Oakcrest School,2020,,,,missing_nmsf_and_grade11_enrollment,nmsf_and_denominator_gap,missing_source,private_pss_not_survey_year,true,true,missing NMSF count and grade 11 denominator
Private schools,Private/homeschool unallocated,FCPS,oakcrest_school,Oakcrest School,2021,,,,missing_nmsf_and_grade11_enrollment,nmsf_and_denominator_gap,missing_source,private_pss_id_pending,true,true,missing NMSF count and grade 11 denominator
Private schools,Private/homeschool unallocated,FCPS,oakcrest_school,Oakcrest School,2022,,,,missing_nmsf_and_grade11_enrollment,nmsf_and_denominator_gap,missing_source,private_pss_not_survey_year,true,true,missing NMSF count and grade 11 denominator
Private schools,Private/homeschool unallocated,FCPS,oakcrest_school,Oakcrest School,2023,,,,missing_nmsf_and_grade11_enrollment,nmsf_and_denominator_gap,missing_source,private_pss_id_pending,true,true,missing NMSF count and grade 11 denominator
Private schools,Private/homeschool unallocated,FCPS,oakcrest_school,Oakcrest School,2024,,,,missing_nmsf_and_grade11_enrollment,nmsf_and_denominator_gap,missing_source,private_pss_not_survey_year,true,true,missing NMSF count and grade 11 denominator
Private schools,Private/homeschool unallocated,FCPS,oakcrest_school,Oakcrest School,2025,1,,,missing_grade11_enrollment,denominator_gap,verified_count,private_pss_not_survey_year,true,false,missing grade 11 denominator
Private schools,Private/homeschool unallocated,FCPS,oakcrest_school,Oakcrest School,2026,1,,,missing_grade11_enrollment,denominator_gap,verified_count,private_pss_not_survey_year,true,false,missing grade 11 denominator
Private schools,Private/homeschool unallocated,FCPS,pinnacle_academy,Pinnacle Academy,2019,,4,,missing_nmsf_count,nmsf_gap,missing_source,reported,false,true,missing NMSF count
Private schools,Private/homeschool unallocated,FCPS,pinnacle_academy,Pinnacle Academy,2020,,,,missing_nmsf_and_grade11_enrollment,nmsf_and_denominator_gap,missing_source,private_pss_not_survey_year,true,true,missing NMSF count and grade 11 denominator
Private schools,Private/homeschool unallocated,FCPS,pinnacle_academy,Pinnacle Academy,2021,,,,missing_nmsf_and_grade11_enrollment,nmsf_and_denominator_gap,missing_source,pss_row_not_found,true,true,missing NMSF count and grade 11 denominator
Private schools,Private/homeschool unallocated,FCPS,pinnacle_academy,Pinnacle Academy,2022,,,,missing_nmsf_and_grade11_enrollment,nmsf_and_denominator_gap,missing_source,private_pss_not_survey_year,true,true,missing NMSF count and grade 11 denominator
Private schools,Private/homeschool unallocated,FCPS,pinnacle_academy,Pinnacle Academy,2023,,,,missing_nmsf_and_grade11_enrollment,nmsf_and_denominator_gap,missing_source,pss_row_not_found,true,true,missing NMSF count and grade 11 denominator
Private schools,Private/homeschool unallocated,FCPS,pinnacle_academy,Pinnacle Academy,2024,,,,missing_nmsf_and_grade11_enrollment,nmsf_and_denominator_gap,missing_source,private_pss_not_survey_year,true,true,missing NMSF count and grade 11 denominator
Private schools,Private/homeschool unallocated,FCPS,pinnacle_academy,Pinnacle Academy,2025,1,,,missing_grade11_enrollment,denominator_gap,verified_count,private_pss_not_survey_year,true,false,missing grade 11 denominator
Private schools,Private/homeschool unallocated,FCPS,pinnacle_academy,Pinnacle Academy,2026,,,,missing_nmsf_and_grade11_enrollment,nmsf_and_denominator_gap,missing_source,private_pss_not_survey_year,true,true,missing NMSF count and grade 11 denominator
Private schools,Private/homeschool unallocated,FCPS,potomac_school,Potomac School,2019,,,,missing_nmsf_and_grade11_enrollment,nmsf_and_denominator_gap,missing_source,blank,true,true,missing NMSF count and grade 11 denominator
Private schools,Private/homeschool unallocated,FCPS,potomac_school,Potomac School,2020,,,,missing_nmsf_and_grade11_enrollment,nmsf_and_denominator_gap,missing_source,private_pss_not_survey_year,true,true,missing NMSF count and grade 11 denominator
Private schools,Private/homeschool unallocated,FCPS,potomac_school,Potomac School,2021,,,,missing_nmsf_and_grade11_enrollment,nmsf_and_denominator_gap,missing_source,pss_row_not_found,true,true,missing NMSF count and grade 11 denominator
Private schools,Private/homeschool unallocated,FCPS,potomac_school,Potomac School,2022,,,,missing_nmsf_and_grade11_enrollment,nmsf_and_denominator_gap,missing_source,private_pss_not_survey_year,true,true,missing NMSF count and grade 11 denominator
Private schools,Private/homeschool unallocated,FCPS,potomac_school,Potomac School,2023,9,,,missing_grade11_enrollment,denominator_gap,verified_count,pss_row_not_found,true,false,missing grade 11 denominator
Private schools,Private/homeschool unallocated,FCPS,potomac_school,Potomac School,2024,7,,,missing_grade11_enrollment,denominator_gap,verified_count,private_pss_not_survey_year,true,false,missing grade 11 denominator
Private schools,Private/homeschool unallocated,FCPS,potomac_school,Potomac School,2025,9,,,missing_grade11_enrollment,denominator_gap,verified_count,private_pss_not_survey_year,true,false,missing grade 11 denominator
Private schools,Private/homeschool unallocated,FCPS,potomac_school,Potomac School,2026,9,,,missing_grade11_enrollment,denominator_gap,verified_count,private_pss_not_survey_year,true,false,missing grade 11 denominator
Private schools,Private/homeschool unallocated,FCPS,the_madeira_school,The Madeira School,2019,,81,,missing_nmsf_count,nmsf_gap,missing_source,reported,false,true,missing NMSF count
Private schools,Private/homeschool unallocated,FCPS,the_madeira_school,The Madeira School,2020,,,,missing_nmsf_and_grade11_enrollment,nmsf_and_denominator_gap,missing_source,private_pss_not_survey_year,true,true,missing NMSF count and grade 11 denominator
Private schools,Private/homeschool unallocated,FCPS,the_madeira_school,The Madeira School,2021,,88,,missing_nmsf_count,nmsf_gap,missing_source,reported,false,true,missing NMSF count
Private schools,Private/homeschool unallocated,FCPS,the_madeira_school,The Madeira School,2022,,,,missing_nmsf_and_grade11_enrollment,nmsf_and_denominator_gap,missing_source,private_pss_not_survey_year,true,true,missing NMSF count and grade 11 denominator
Private schools,Private/homeschool unallocated,FCPS,the_madeira_school,The Madeira School,2023,1,80,1.250000,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Private schools,Private/homeschool unallocated,FCPS,the_madeira_school,The Madeira School,2024,1,,,missing_grade11_enrollment,denominator_gap,verified_count,private_pss_not_survey_year,true,false,missing grade 11 denominator
Private schools,Private/homeschool unallocated,FCPS,the_madeira_school,The Madeira School,2025,3,,,missing_grade11_enrollment,denominator_gap,verified_count,private_pss_not_survey_year,true,false,missing grade 11 denominator
Private schools,Private/homeschool unallocated,FCPS,the_madeira_school,The Madeira School,2026,4,,,missing_grade11_enrollment,denominator_gap,verified_count,private_pss_not_survey_year,true,false,missing grade 11 denominator
Private schools,Private/homeschool unallocated,FCPS,trinity_christian_school,Trinity Christian School,2019,,61,,missing_nmsf_count,nmsf_gap,missing_source,reported,false,true,missing NMSF count
Private schools,Private/homeschool unallocated,FCPS,trinity_christian_school,Trinity Christian School,2020,,,,missing_nmsf_and_grade11_enrollment,nmsf_and_denominator_gap,missing_source,private_pss_not_survey_year,true,true,missing NMSF count and grade 11 denominator
Private schools,Private/homeschool unallocated,FCPS,trinity_christian_school,Trinity Christian School,2021,,70,,missing_nmsf_count,nmsf_gap,missing_source,reported,false,true,missing NMSF count
Private schools,Private/homeschool unallocated,FCPS,trinity_christian_school,Trinity Christian School,2022,,,,missing_nmsf_and_grade11_enrollment,nmsf_and_denominator_gap,missing_source,private_pss_not_survey_year,true,true,missing NMSF count and grade 11 denominator
Private schools,Private/homeschool unallocated,FCPS,trinity_christian_school,Trinity Christian School,2023,,65,,missing_nmsf_count,nmsf_gap,missing_source,reported,false,true,missing NMSF count
Private schools,Private/homeschool unallocated,FCPS,trinity_christian_school,Trinity Christian School,2024,,,,missing_nmsf_and_grade11_enrollment,nmsf_and_denominator_gap,missing_source,private_pss_not_survey_year,true,true,missing NMSF count and grade 11 denominator
Private schools,Private/homeschool unallocated,FCPS,trinity_christian_school,Trinity Christian School,2025,1,,,missing_grade11_enrollment,denominator_gap,verified_count,private_pss_not_survey_year,true,false,missing grade 11 denominator
Private schools,Private/homeschool unallocated,FCPS,trinity_christian_school,Trinity Christian School,2026,1,,,missing_grade11_enrollment,denominator_gap,verified_count,private_pss_not_survey_year,true,false,missing grade 11 denominator
Private schools,Private/homeschool unallocated,FCPS,trinity_school_at_meadow_view,Trinity School at Meadow View,2019,,16,,missing_nmsf_count,nmsf_gap,missing_source,reported,false,true,missing NMSF count
Private schools,Private/homeschool unallocated,FCPS,trinity_school_at_meadow_view,Trinity School at Meadow View,2020,,,,missing_nmsf_and_grade11_enrollment,nmsf_and_denominator_gap,missing_source,private_pss_not_survey_year,true,true,missing NMSF count and grade 11 denominator
Private schools,Private/homeschool unallocated,FCPS,trinity_school_at_meadow_view,Trinity School at Meadow View,2021,,22,,missing_nmsf_count,nmsf_gap,missing_source,reported,false,true,missing NMSF count
Private schools,Private/homeschool unallocated,FCPS,trinity_school_at_meadow_view,Trinity School at Meadow View,2022,,,,missing_nmsf_and_grade11_enrollment,nmsf_and_denominator_gap,missing_source,private_pss_not_survey_year,true,true,missing NMSF count and grade 11 denominator
Private schools,Private/homeschool unallocated,FCPS,trinity_school_at_meadow_view,Trinity School at Meadow View,2023,,27,,missing_nmsf_count,nmsf_gap,missing_source,reported,false,true,missing NMSF count
Private schools,Private/homeschool unallocated,FCPS,trinity_school_at_meadow_view,Trinity School at Meadow View,2024,,,,missing_nmsf_and_grade11_enrollment,nmsf_and_denominator_gap,missing_source,private_pss_not_survey_year,true,true,missing NMSF count and grade 11 denominator
Private schools,Private/homeschool unallocated,FCPS,trinity_school_at_meadow_view,Trinity School at Meadow View,2025,1,,,missing_grade11_enrollment,denominator_gap,verified_count,private_pss_not_survey_year,true,false,missing grade 11 denominator
Private schools,Private/homeschool unallocated,FCPS,trinity_school_at_meadow_view,Trinity School at Meadow View,2026,,,,missing_nmsf_and_grade11_enrollment,nmsf_and_denominator_gap,missing_source,private_pss_not_survey_year,true,true,missing NMSF count and grade 11 denominator
Private schools,Private/homeschool unallocated,LCPS,loudoun_school_for_advanced_studies,Loudoun School for Advanced Studies,2019,,,,missing_nmsf_and_grade11_enrollment,nmsf_and_denominator_gap,missing_source,ambiguous_pss_id,true,true,missing NMSF count and grade 11 denominator
Private schools,Private/homeschool unallocated,LCPS,loudoun_school_for_advanced_studies,Loudoun School for Advanced Studies,2020,,,,missing_nmsf_and_grade11_enrollment,nmsf_and_denominator_gap,missing_source,private_pss_not_survey_year,true,true,missing NMSF count and grade 11 denominator
Private schools,Private/homeschool unallocated,LCPS,loudoun_school_for_advanced_studies,Loudoun School for Advanced Studies,2021,,,,missing_nmsf_and_grade11_enrollment,nmsf_and_denominator_gap,missing_source,ambiguous_pss_id,true,true,missing NMSF count and grade 11 denominator
Private schools,Private/homeschool unallocated,LCPS,loudoun_school_for_advanced_studies,Loudoun School for Advanced Studies,2022,,,,missing_nmsf_and_grade11_enrollment,nmsf_and_denominator_gap,missing_source,private_pss_not_survey_year,true,true,missing NMSF count and grade 11 denominator
Private schools,Private/homeschool unallocated,LCPS,loudoun_school_for_advanced_studies,Loudoun School for Advanced Studies,2023,,,,missing_nmsf_and_grade11_enrollment,nmsf_and_denominator_gap,missing_source,ambiguous_pss_id,true,true,missing NMSF count and grade 11 denominator
Private schools,Private/homeschool unallocated,LCPS,loudoun_school_for_advanced_studies,Loudoun School for Advanced Studies,2024,,,,missing_nmsf_and_grade11_enrollment,nmsf_and_denominator_gap,missing_source,private_pss_not_survey_year,true,true,missing NMSF count and grade 11 denominator
Private schools,Private/homeschool unallocated,LCPS,loudoun_school_for_advanced_studies,Loudoun School for Advanced Studies,2025,1,,,missing_grade11_enrollment,denominator_gap,verified_count,private_pss_not_survey_year,true,false,missing grade 11 denominator
Private schools,Private/homeschool unallocated,LCPS,loudoun_school_for_advanced_studies,Loudoun School for Advanced Studies,2026,,,,missing_nmsf_and_grade11_enrollment,nmsf_and_denominator_gap,missing_source,private_pss_not_survey_year,true,true,missing NMSF count and grade 11 denominator
Private schools,Private/homeschool unallocated,LCPS,st_paul_vi_catholic_high_school,St. Paul VI Catholic High School,2019,,234,,missing_nmsf_count,nmsf_gap,missing_source,reported,false,true,missing NMSF count
Private schools,Private/homeschool unallocated,LCPS,st_paul_vi_catholic_high_school,St. Paul VI Catholic High School,2020,,,,missing_nmsf_and_grade11_enrollment,nmsf_and_denominator_gap,missing_source,private_pss_not_survey_year,true,true,missing NMSF count and grade 11 denominator
Private schools,Private/homeschool unallocated,LCPS,st_paul_vi_catholic_high_school,St. Paul VI Catholic High School,2021,,205,,missing_nmsf_count,nmsf_gap,missing_source,reported,false,true,missing NMSF count
Private schools,Private/homeschool unallocated,LCPS,st_paul_vi_catholic_high_school,St. Paul VI Catholic High School,2022,,,,missing_nmsf_and_grade11_enrollment,nmsf_and_denominator_gap,missing_source,private_pss_not_survey_year,true,true,missing NMSF count and grade 11 denominator
Private schools,Private/homeschool unallocated,LCPS,st_paul_vi_catholic_high_school,St. Paul VI Catholic High School,2023,,272,,missing_nmsf_count,nmsf_gap,missing_source,reported,false,true,missing NMSF count
Private schools,Private/homeschool unallocated,LCPS,st_paul_vi_catholic_high_school,St. Paul VI Catholic High School,2024,,,,missing_nmsf_and_grade11_enrollment,nmsf_and_denominator_gap,missing_source,private_pss_not_survey_year,true,true,missing NMSF count and grade 11 denominator
Private schools,Private/homeschool unallocated,LCPS,st_paul_vi_catholic_high_school,St. Paul VI Catholic High School,2025,2,,,missing_grade11_enrollment,denominator_gap,verified_count,private_pss_not_survey_year,true,false,missing grade 11 denominator
Private schools,Private/homeschool unallocated,LCPS,st_paul_vi_catholic_high_school,St. Paul VI Catholic High School,2026,1,,,missing_grade11_enrollment,denominator_gap,verified_count,private_pss_not_survey_year,true,false,missing grade 11 denominator
Private schools,Private/homeschool unallocated,PWCS,seton_school_manassas,Seton School (Manassas),2019,,49,,missing_nmsf_count,nmsf_gap,missing_source,reported,false,true,missing NMSF count
Private schools,Private/homeschool unallocated,PWCS,seton_school_manassas,Seton School (Manassas),2020,,,,missing_nmsf_and_grade11_enrollment,nmsf_and_denominator_gap,missing_source,private_pss_not_survey_year,true,true,missing NMSF count and grade 11 denominator
Private schools,Private/homeschool unallocated,PWCS,seton_school_manassas,Seton School (Manassas),2021,,,,missing_nmsf_and_grade11_enrollment,nmsf_and_denominator_gap,missing_source,pss_row_not_found,true,true,missing NMSF count and grade 11 denominator
Private schools,Private/homeschool unallocated,PWCS,seton_school_manassas,Seton School (Manassas),2022,,,,missing_nmsf_and_grade11_enrollment,nmsf_and_denominator_gap,missing_source,private_pss_not_survey_year,true,true,missing NMSF count and grade 11 denominator
Private schools,Private/homeschool unallocated,PWCS,seton_school_manassas,Seton School (Manassas),2023,,,,missing_nmsf_and_grade11_enrollment,nmsf_and_denominator_gap,missing_source,pss_row_not_found,true,true,missing NMSF count and grade 11 denominator
Private schools,Private/homeschool unallocated,PWCS,seton_school_manassas,Seton School (Manassas),2024,,,,missing_nmsf_and_grade11_enrollment,nmsf_and_denominator_gap,missing_source,private_pss_not_survey_year,true,true,missing NMSF count and grade 11 denominator
