school_group,tj_pathway,division,school_id,school,class_year,nmsf_count,nmsf_status,nmsf_count_available,nmsf_source_id,nmsf_source_title,nmsf_source_url,nmsf_source_date,nmsf_source_hash,count_missingness_note
Private schools,Private/homeschool unallocated,FCPS,the_madeira_school,The Madeira School,2019,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Private schools,Private/homeschool unallocated,FCPS,the_madeira_school,The Madeira School,2020,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Private schools,Private/homeschool unallocated,FCPS,the_madeira_school,The Madeira School,2021,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Private schools,Private/homeschool unallocated,FCPS,the_madeira_school,The Madeira School,2022,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Private schools,Private/homeschool unallocated,FCPS,the_madeira_school,The Madeira School,2023,1,verified_count,true,patch_mclean_2023_semifinalists,Students In McLean Named 2023 National Merit Scholar Semifinalists,https://patch.com/virginia/mclean/seniors-mclean-named-2023-national-merit-scholar-semifinalists,2022-09-14,e65f3bfe3cae8f5e5567d5b40867f3b665fce5a26dbe543fcbef948ad5f7975a,source-backed numeric count
Private schools,Private/homeschool unallocated,FCPS,the_madeira_school,The Madeira School,2024,1,verified_count,true,patch_mclean_2024_semifinalists,40 McLean Area Seniors Named 2024 National Merit Semifinalists,https://patch.com/virginia/mclean/40-mclean-area-seniors-named-2024-national-merit-semifinalists,2023-09-14,94bb34ec0b622411c56c376741a29f162f5811220c76fe30a36f92b00ca199e6,source-backed numeric count
Private schools,Private/homeschool unallocated,FCPS,the_madeira_school,The Madeira School,2025,3,verified_count,true,patch_mclean_2025_semifinalists,Seniors At McLean Schools Named National Merit Semifinalists,https://patch.com/virginia/mclean/seniors-mclean-schools-named-national-merit-semifinalists,2024-09-11,5fbc6a83397083ca2146249837de58e6a29b3b9f91c7996114217470b538dd21,source-backed numeric count
Private schools,Private/homeschool unallocated,FCPS,the_madeira_school,The Madeira School,2026,4,verified_count,true,patch_mclean_2026_semifinalists,66 McLean Seniors Named 2026 National Merit Scholarship Semifinalists,https://patch.com/virginia/mclean/66-mclean-seniors-named-2026-national-merit-scholarship-semifinalists,2025-09-10,5a20cf65a5bdb3de081d76ce9ac63cad8819a9c0c6d3170c0c372361f792cdbc,source-backed numeric count
Private schools,Private/homeschool unallocated,FCPS,trinity_christian_school,Trinity Christian School,2019,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Private schools,Private/homeschool unallocated,FCPS,trinity_christian_school,Trinity Christian School,2020,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Private schools,Private/homeschool unallocated,FCPS,trinity_christian_school,Trinity Christian School,2021,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Private schools,Private/homeschool unallocated,FCPS,trinity_christian_school,Trinity Christian School,2022,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Private schools,Private/homeschool unallocated,FCPS,trinity_christian_school,Trinity Christian School,2023,1,verified_count,true,nmsc_virginia_2023_semifinalists,Semifinalists in the 2023 National Merit Scholarship Program - Virginia list,https://drive.google.com/file/d/1lukNgBPkoLPTaAptU7YrhkG8YtauqYqa/view,2022-09-14,a5a1b914b24274d5d25d965097cf8b13fb010cbe8bbd88056c17adf691162299,source-backed numeric count
Private schools,Private/homeschool unallocated,FCPS,trinity_christian_school,Trinity Christian School,2024,1,verified_count,true,nmsc_virginia_2024_semifinalists,Semifinalists in the 2024 National Merit Scholarship Program - Virginia list,https://web.archive.org/web/20230915001040if_/https%3A//litter.catbox.moe/5lujlt.pdf,2023-09-13,51f0d3110d1e143f3a88232cd089a1ef8ca0614c20066ac7a5b6b40af1311a82,source-backed numeric count
Private schools,Private/homeschool unallocated,FCPS,trinity_christian_school,Trinity Christian School,2025,1,verified_count,true,patch_fairfax_city_2025_semifinalists,Seniors At Fairfax Schools Named National Merit Semifinalists,https://patch.com/virginia/fairfaxcity/seniors-fairfax-schools-named-national-merit-semifinalists,2024-09-11,ae490fbab6bbcf3a0e1d5123890be1fcb18e89ec9e91293e924ad37a2926315f,source-backed numeric count
Private schools,Private/homeschool unallocated,FCPS,trinity_christian_school,Trinity Christian School,2026,1,verified_count,true,patch_fairfax_city_2026_semifinalists,15 Fairfax Seniors Named 2026 National Merit Scholarship Semifinalists,https://patch.com/virginia/fairfaxcity/15-fairfax-seniors-named-2026-national-merit-scholarship-semifinalists,2025-09-10,7edf6aee0d013faa8abffc40e3852647e200e99468f1145c833d92f49419cda7,source-backed numeric count
Private schools,Private/homeschool unallocated,FCPS,trinity_school_at_meadow_view,Trinity School at Meadow View,2019,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Private schools,Private/homeschool unallocated,FCPS,trinity_school_at_meadow_view,Trinity School at Meadow View,2020,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Private schools,Private/homeschool unallocated,FCPS,trinity_school_at_meadow_view,Trinity School at Meadow View,2021,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Private schools,Private/homeschool unallocated,FCPS,trinity_school_at_meadow_view,Trinity School at Meadow View,2022,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Private schools,Private/homeschool unallocated,FCPS,trinity_school_at_meadow_view,Trinity School at Meadow View,2023,0,verified_zero,true,nmsc_virginia_2023_semifinalists,Semifinalists in the 2023 National Merit Scholarship Program - Virginia list,https://drive.google.com/file/d/1lukNgBPkoLPTaAptU7YrhkG8YtauqYqa/view,2022-09-14,a5a1b914b24274d5d25d965097cf8b13fb010cbe8bbd88056c17adf691162299,source-backed numeric count
Private schools,Private/homeschool unallocated,FCPS,trinity_school_at_meadow_view,Trinity School at Meadow View,2024,0,verified_zero,true,nmsc_virginia_2024_semifinalists,Semifinalists in the 2024 National Merit Scholarship Program - Virginia list,https://web.archive.org/web/20230915001040if_/https%3A//litter.catbox.moe/5lujlt.pdf,2023-09-13,51f0d3110d1e143f3a88232cd089a1ef8ca0614c20066ac7a5b6b40af1311a82,source-backed numeric count
Private schools,Private/homeschool unallocated,FCPS,trinity_school_at_meadow_view,Trinity School at Meadow View,2025,1,verified_count,true,patch_vienna_2025_semifinalists,Seniors At Vienna Schools Named National Merit Scholarship Semifinalists,https://patch.com/virginia/vienna/seniors-vienna-schools-named-national-merit-semifinalists,2024-09-11,7a0f524d249b04b6e56b242f61d826ce3941e9c4940ac8eb42be18f6885163ea,source-backed numeric count
Private schools,Private/homeschool unallocated,FCPS,trinity_school_at_meadow_view,Trinity School at Meadow View,2026,0,verified_zero,true,nmsc_virginia_2026_semifinalists,Semifinalists in the 2026 National Merit Scholarship Program - Virginia list,https://drive.google.com/file/d/1xCdjpoXII9oTmu_hWYFqeWl5XWmTblSu/view,2025-09-10,1172227af16ae45b55c4a9df0a8d42b7d19fa8b614ba9f2744e002561eafe4ba,source-backed numeric count
Private schools,Private/homeschool unallocated,LCPS,loudoun_school_for_advanced_studies,Loudoun School for Advanced Studies,2019,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Private schools,Private/homeschool unallocated,LCPS,loudoun_school_for_advanced_studies,Loudoun School for Advanced Studies,2020,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Private schools,Private/homeschool unallocated,LCPS,loudoun_school_for_advanced_studies,Loudoun School for Advanced Studies,2021,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Private schools,Private/homeschool unallocated,LCPS,loudoun_school_for_advanced_studies,Loudoun School for Advanced Studies,2022,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Private schools,Private/homeschool unallocated,LCPS,loudoun_school_for_advanced_studies,Loudoun School for Advanced Studies,2023,0,verified_zero,true,nmsc_virginia_2023_semifinalists,Semifinalists in the 2023 National Merit Scholarship Program - Virginia list,https://drive.google.com/file/d/1lukNgBPkoLPTaAptU7YrhkG8YtauqYqa/view,2022-09-14,a5a1b914b24274d5d25d965097cf8b13fb010cbe8bbd88056c17adf691162299,source-backed numeric count
Private schools,Private/homeschool unallocated,LCPS,loudoun_school_for_advanced_studies,Loudoun School for Advanced Studies,2024,0,verified_zero,true,nmsc_virginia_2024_semifinalists,Semifinalists in the 2024 National Merit Scholarship Program - Virginia list,https://web.archive.org/web/20230915001040if_/https%3A//litter.catbox.moe/5lujlt.pdf,2023-09-13,51f0d3110d1e143f3a88232cd089a1ef8ca0614c20066ac7a5b6b40af1311a82,source-backed numeric count
Private schools,Private/homeschool unallocated,LCPS,loudoun_school_for_advanced_studies,Loudoun School for Advanced Studies,2025,1,verified_count,true,patch_ashburn_2025_semifinalists,Seniors At Loudoun County Schools Named National Merit Semifinalists,https://patch.com/virginia/ashburn/seniors-loudoun-county-schools-named-national-merit-semifinalists,2024-09-11,b5e4fb749ced03ac49a0266ee2279c3301216ffe52da64905a13d431fa156b49,source-backed numeric count
Private schools,Private/homeschool unallocated,LCPS,loudoun_school_for_advanced_studies,Loudoun School for Advanced Studies,2026,0,verified_zero,true,nmsc_virginia_2026_semifinalists,Semifinalists in the 2026 National Merit Scholarship Program - Virginia list,https://drive.google.com/file/d/1xCdjpoXII9oTmu_hWYFqeWl5XWmTblSu/view,2025-09-10,1172227af16ae45b55c4a9df0a8d42b7d19fa8b614ba9f2744e002561eafe4ba,source-backed numeric count
Private schools,Private/homeschool unallocated,LCPS,st_paul_vi_catholic_high_school,St. Paul VI Catholic High School,2019,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Private schools,Private/homeschool unallocated,LCPS,st_paul_vi_catholic_high_school,St. Paul VI Catholic High School,2020,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Private schools,Private/homeschool unallocated,LCPS,st_paul_vi_catholic_high_school,St. Paul VI Catholic High School,2021,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Private schools,Private/homeschool unallocated,LCPS,st_paul_vi_catholic_high_school,St. Paul VI Catholic High School,2022,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Private schools,Private/homeschool unallocated,LCPS,st_paul_vi_catholic_high_school,St. Paul VI Catholic High School,2023,1,verified_count,true,nmsc_virginia_2023_semifinalists,Semifinalists in the 2023 National Merit Scholarship Program - Virginia list,https://drive.google.com/file/d/1lukNgBPkoLPTaAptU7YrhkG8YtauqYqa/view,2022-09-14,a5a1b914b24274d5d25d965097cf8b13fb010cbe8bbd88056c17adf691162299,source-backed numeric count
Private schools,Private/homeschool unallocated,LCPS,st_paul_vi_catholic_high_school,St. Paul VI Catholic High School,2024,2,verified_count,true,nmsc_virginia_2024_semifinalists,Semifinalists in the 2024 National Merit Scholarship Program - Virginia list,https://web.archive.org/web/20230915001040if_/https%3A//litter.catbox.moe/5lujlt.pdf,2023-09-13,51f0d3110d1e143f3a88232cd089a1ef8ca0614c20066ac7a5b6b40af1311a82,source-backed numeric count
Private schools,Private/homeschool unallocated,LCPS,st_paul_vi_catholic_high_school,St. Paul VI Catholic High School,2025,2,verified_count,true,patch_ashburn_2025_semifinalists,Seniors At Loudoun County Schools Named National Merit Semifinalists,https://patch.com/virginia/ashburn/seniors-loudoun-county-schools-named-national-merit-semifinalists,2024-09-11,b5e4fb749ced03ac49a0266ee2279c3301216ffe52da64905a13d431fa156b49,source-backed numeric count
Private schools,Private/homeschool unallocated,LCPS,st_paul_vi_catholic_high_school,St. Paul VI Catholic High School,2026,1,verified_count,true,patch_ashburn_2026_semifinalists,National Merit Scholarship Semifinalists From Loudoun County Named For 2026,https://patch.com/virginia/ashburn/national-merit-scholarship-semifinalists-loudoun-county-named-2026,2025-09-10,ce2a6a002817f123f767c22c8dae177e1e679cece86865068099d529f4859501,source-backed numeric count
Private schools,Private/homeschool unallocated,PWCS,seton_school_manassas,Seton School (Manassas),2019,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Private schools,Private/homeschool unallocated,PWCS,seton_school_manassas,Seton School (Manassas),2020,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Private schools,Private/homeschool unallocated,PWCS,seton_school_manassas,Seton School (Manassas),2021,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Private schools,Private/homeschool unallocated,PWCS,seton_school_manassas,Seton School (Manassas),2022,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Private schools,Private/homeschool unallocated,PWCS,seton_school_manassas,Seton School (Manassas),2023,1,verified_count,true,nmsc_virginia_2023_semifinalists,Semifinalists in the 2023 National Merit Scholarship Program - Virginia list,https://drive.google.com/file/d/1lukNgBPkoLPTaAptU7YrhkG8YtauqYqa/view,2022-09-14,a5a1b914b24274d5d25d965097cf8b13fb010cbe8bbd88056c17adf691162299,source-backed numeric count
Private schools,Private/homeschool unallocated,PWCS,seton_school_manassas,Seton School (Manassas),2024,0,verified_zero,true,nmsc_virginia_2024_semifinalists,Semifinalists in the 2024 National Merit Scholarship Program - Virginia list,https://web.archive.org/web/20230915001040if_/https%3A//litter.catbox.moe/5lujlt.pdf,2023-09-13,51f0d3110d1e143f3a88232cd089a1ef8ca0614c20066ac7a5b6b40af1311a82,source-backed numeric count
Private schools,Private/homeschool unallocated,PWCS,seton_school_manassas,Seton School (Manassas),2025,1,verified_count,true,patch_woodbridge_2025_semifinalists,"Seniors At Woodbridge, PWC Schools Named National Merit Scholarship Semifinalists",https://patch.com/virginia/woodbridge-va/seniors-woodbridge-pwc-schools-named-national-merit-semifinalists,2024-09-11,3f0577f3cff932ae4b195e3f66c743eb0042075de279d700d83a1d92e6802f01,source-backed numeric count
Private schools,Private/homeschool unallocated,PWCS,seton_school_manassas,Seton School (Manassas),2026,0,verified_zero,true,nmsc_virginia_2026_semifinalists,Semifinalists in the 2026 National Merit Scholarship Program - Virginia list,https://drive.google.com/file/d/1xCdjpoXII9oTmu_hWYFqeWl5XWmTblSu/view,2025-09-10,1172227af16ae45b55c4a9df0a8d42b7d19fa8b614ba9f2744e002561eafe4ba,source-backed numeric count
Private schools,Private/homeschool unallocated,PWCS,st_john_paul_the_great_catholic_high_school,St. John Paul the Great Catholic High School,2019,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Private schools,Private/homeschool unallocated,PWCS,st_john_paul_the_great_catholic_high_school,St. John Paul the Great Catholic High School,2020,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Private schools,Private/homeschool unallocated,PWCS,st_john_paul_the_great_catholic_high_school,St. John Paul the Great Catholic High School,2021,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Private schools,Private/homeschool unallocated,PWCS,st_john_paul_the_great_catholic_high_school,St. John Paul the Great Catholic High School,2022,,missing_source,false,,,,,,missing NMSF source; not treated as zero
