school_id,school,sector,tj_pathway,division,district_name,class_year,grade11_school_year,grade11_enrollment,enrollment_status,enrollment_source_title,enrollment_source_url,enrollment_source_date,enrollment_source_hash,enrollment_source_file,enrollment_source_rows,enrollment_source_variable,nces_school_id,pss_ppin,pss_imputation_flag,notes
robinson_secondary_school_hs,Robinson Secondary School (HS),public,FCPS Region 4,FCPS,Fairfax County Public Schools,2026,2024-25,690,reported,"NCES CCD 2024-25 Public Elementary/Secondary School Universe Survey Data, v.2a, School Membership",https://nces.ed.gov/ccd/Data/zip/ccd_sch_052_2425_l_1a_073025.zip,2025-07-30,4a7f660c5fc5eaae488dd02fd43498f349fc828b227edd0970d5b6995ead4d4d,ccd_sch_052_2425_l_1a_073025.zip,10244074,GRADE=11 total STUDENT_COUNT,510126000561,,,
south_county_high_school,South County High School,public,FCPS Region 4,FCPS,Fairfax County Public Schools,2019,2017-18,574,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_053,,510126002436,,,
south_county_high_school,South County High School,public,FCPS Region 4,FCPS,Fairfax County Public Schools,2020,2018-19,539,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_053,,510126002436,,,
south_county_high_school,South County High School,public,FCPS Region 4,FCPS,Fairfax County Public Schools,2021,2019-20,565,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_053,,510126002436,,,
south_county_high_school,South County High School,public,FCPS Region 4,FCPS,Fairfax County Public Schools,2022,2020-21,570,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_053,,510126002436,,,
south_county_high_school,South County High School,public,FCPS Region 4,FCPS,Fairfax County Public Schools,2023,2021-22,575,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_053,,510126002436,,,
south_county_high_school,South County High School,public,FCPS Region 4,FCPS,Fairfax County Public Schools,2024,2022-23,565,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_053,,510126002436,,,
south_county_high_school,South County High School,public,FCPS Region 4,FCPS,Fairfax County Public Schools,2025,2023-24,566,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_053,,510126002436,,,
south_county_high_school,South County High School,public,FCPS Region 4,FCPS,Fairfax County Public Schools,2026,2024-25,529,reported,"NCES CCD 2024-25 Public Elementary/Secondary School Universe Survey Data, v.2a, School Membership",https://nces.ed.gov/ccd/Data/zip/ccd_sch_052_2425_l_1a_073025.zip,2025-07-30,4a7f660c5fc5eaae488dd02fd43498f349fc828b227edd0970d5b6995ead4d4d,ccd_sch_052_2425_l_1a_073025.zip,10253482,GRADE=11 total STUDENT_COUNT,510126002436,,,
west_springfield_high_school,West Springfield High School,public,FCPS Region 4,FCPS,Fairfax County Public Schools,2019,2017-18,556,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_062,,510126000585,,,
west_springfield_high_school,West Springfield High School,public,FCPS Region 4,FCPS,Fairfax County Public Schools,2020,2018-19,527,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_062,,510126000585,,,
west_springfield_high_school,West Springfield High School,public,FCPS Region 4,FCPS,Fairfax County Public Schools,2021,2019-20,578,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_062,,510126000585,,,
west_springfield_high_school,West Springfield High School,public,FCPS Region 4,FCPS,Fairfax County Public Schools,2022,2020-21,665,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_062,,510126000585,,,
west_springfield_high_school,West Springfield High School,public,FCPS Region 4,FCPS,Fairfax County Public Schools,2023,2021-22,636,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_062,,510126000585,,,
west_springfield_high_school,West Springfield High School,public,FCPS Region 4,FCPS,Fairfax County Public Schools,2024,2022-23,647,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_062,,510126000585,,,
west_springfield_high_school,West Springfield High School,public,FCPS Region 4,FCPS,Fairfax County Public Schools,2025,2023-24,659,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_062,,510126000585,,,
west_springfield_high_school,West Springfield High School,public,FCPS Region 4,FCPS,Fairfax County Public Schools,2026,2024-25,727,reported,"NCES CCD 2024-25 Public Elementary/Secondary School Universe Survey Data, v.2a, School Membership",https://nces.ed.gov/ccd/Data/zip/ccd_sch_052_2425_l_1a_073025.zip,2025-07-30,4a7f660c5fc5eaae488dd02fd43498f349fc828b227edd0970d5b6995ead4d4d,ccd_sch_052_2425_l_1a_073025.zip,10246680,GRADE=11 total STUDENT_COUNT,510126000585,,,
chantilly_high_school,Chantilly High School,public,FCPS Region 5,FCPS,Fairfax County Public Schools,2019,2017-18,693,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_015,,510126000059,,,
chantilly_high_school,Chantilly High School,public,FCPS Region 5,FCPS,Fairfax County Public Schools,2020,2018-19,700,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_015,,510126000059,,,
chantilly_high_school,Chantilly High School,public,FCPS Region 5,FCPS,Fairfax County Public Schools,2021,2019-20,700,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_015,,510126000059,,,
chantilly_high_school,Chantilly High School,public,FCPS Region 5,FCPS,Fairfax County Public Schools,2022,2020-21,739,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_015,,510126000059,,,
chantilly_high_school,Chantilly High School,public,FCPS Region 5,FCPS,Fairfax County Public Schools,2023,2021-22,703,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_015,,510126000059,,,
chantilly_high_school,Chantilly High School,public,FCPS Region 5,FCPS,Fairfax County Public Schools,2024,2022-23,728,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_015,,510126000059,,,
chantilly_high_school,Chantilly High School,public,FCPS Region 5,FCPS,Fairfax County Public Schools,2025,2023-24,715,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_015,,510126000059,,,
chantilly_high_school,Chantilly High School,public,FCPS Region 5,FCPS,Fairfax County Public Schools,2026,2024-25,781,reported,"NCES CCD 2024-25 Public Elementary/Secondary School Universe Survey Data, v.2a, School Membership",https://nces.ed.gov/ccd/Data/zip/ccd_sch_052_2425_l_1a_073025.zip,2025-07-30,4a7f660c5fc5eaae488dd02fd43498f349fc828b227edd0970d5b6995ead4d4d,ccd_sch_052_2425_l_1a_073025.zip,10230482,GRADE=11 total STUDENT_COUNT,510126000059,,,
fairfax_high_school,Fairfax High School,public,FCPS Region 5,FCPS,Fairfax County Public Schools,2019,2017-18,609,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_019,,510126000463,,,
fairfax_high_school,Fairfax High School,public,FCPS Region 5,FCPS,Fairfax County Public Schools,2020,2018-19,639,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_019,,510126000463,,,
fairfax_high_school,Fairfax High School,public,FCPS Region 5,FCPS,Fairfax County Public Schools,2021,2019-20,557,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_019,,510126000463,,,
fairfax_high_school,Fairfax High School,public,FCPS Region 5,FCPS,Fairfax County Public Schools,2022,2020-21,604,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_019,,510126000463,,,
fairfax_high_school,Fairfax High School,public,FCPS Region 5,FCPS,Fairfax County Public Schools,2023,2021-22,583,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_019,,510126000463,,,
fairfax_high_school,Fairfax High School,public,FCPS Region 5,FCPS,Fairfax County Public Schools,2024,2022-23,624,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_019,,510126000463,,,
fairfax_high_school,Fairfax High School,public,FCPS Region 5,FCPS,Fairfax County Public Schools,2025,2023-24,615,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_019,,510126000463,,,
fairfax_high_school,Fairfax High School,public,FCPS Region 5,FCPS,Fairfax County Public Schools,2026,2024-25,624,reported,"NCES CCD 2024-25 Public Elementary/Secondary School Universe Survey Data, v.2a, School Membership",https://nces.ed.gov/ccd/Data/zip/ccd_sch_052_2425_l_1a_073025.zip,2025-07-30,4a7f660c5fc5eaae488dd02fd43498f349fc828b227edd0970d5b6995ead4d4d,ccd_sch_052_2425_l_1a_073025.zip,10234137,GRADE=11 total STUDENT_COUNT,510126000463,,,
westfield_high_school,Westfield High School,public,FCPS Region 5,FCPS,Fairfax County Public Schools,2019,2017-18,700,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_063,,510126002529,,,
westfield_high_school,Westfield High School,public,FCPS Region 5,FCPS,Fairfax County Public Schools,2020,2018-19,663,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_063,,510126002529,,,
westfield_high_school,Westfield High School,public,FCPS Region 5,FCPS,Fairfax County Public Schools,2021,2019-20,703,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_063,,510126002529,,,
westfield_high_school,Westfield High School,public,FCPS Region 5,FCPS,Fairfax County Public Schools,2022,2020-21,666,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_063,,510126002529,,,
westfield_high_school,Westfield High School,public,FCPS Region 5,FCPS,Fairfax County Public Schools,2023,2021-22,617,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_063,,510126002529,,,
westfield_high_school,Westfield High School,public,FCPS Region 5,FCPS,Fairfax County Public Schools,2024,2022-23,686,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_063,,510126002529,,,
westfield_high_school,Westfield High School,public,FCPS Region 5,FCPS,Fairfax County Public Schools,2025,2023-24,664,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_063,,510126002529,,,
westfield_high_school,Westfield High School,public,FCPS Region 5,FCPS,Fairfax County Public Schools,2026,2024-25,693,reported,"NCES CCD 2024-25 Public Elementary/Secondary School Universe Survey Data, v.2a, School Membership",https://nces.ed.gov/ccd/Data/zip/ccd_sch_052_2425_l_1a_073025.zip,2025-07-30,4a7f660c5fc5eaae488dd02fd43498f349fc828b227edd0970d5b6995ead4d4d,ccd_sch_052_2425_l_1a_073025.zip,10253712,GRADE=11 total STUDENT_COUNT,510126002529,,,
woodson_high_school,Woodson High School,public,FCPS Region 5,FCPS,Fairfax County Public Schools,2019,2017-18,624,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_066,,510126000600,,,
woodson_high_school,Woodson High School,public,FCPS Region 5,FCPS,Fairfax County Public Schools,2020,2018-19,568,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_066,,510126000600,,,
woodson_high_school,Woodson High School,public,FCPS Region 5,FCPS,Fairfax County Public Schools,2021,2019-20,602,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_066,,510126000600,,,
woodson_high_school,Woodson High School,public,FCPS Region 5,FCPS,Fairfax County Public Schools,2022,2020-21,652,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_066,,510126000600,,,
woodson_high_school,Woodson High School,public,FCPS Region 5,FCPS,Fairfax County Public Schools,2023,2021-22,610,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_066,,510126000600,,,
woodson_high_school,Woodson High School,public,FCPS Region 5,FCPS,Fairfax County Public Schools,2024,2022-23,663,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_066,,510126000600,,,
woodson_high_school,Woodson High School,public,FCPS Region 5,FCPS,Fairfax County Public Schools,2025,2023-24,574,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_066,,510126000600,,,
woodson_high_school,Woodson High School,public,FCPS Region 5,FCPS,Fairfax County Public Schools,2026,2024-25,646,reported,"NCES CCD 2024-25 Public Elementary/Secondary School Universe Survey Data, v.2a, School Membership",https://nces.ed.gov/ccd/Data/zip/ccd_sch_052_2425_l_1a_073025.zip,2025-07-30,4a7f660c5fc5eaae488dd02fd43498f349fc828b227edd0970d5b6995ead4d4d,ccd_sch_052_2425_l_1a_073025.zip,10247923,GRADE=11 total STUDENT_COUNT,510126000600,,,
thomas_jefferson_high_school_for_science_and_technology,Thomas Jefferson High School for Science and Technology,public,TJHSST,FCPS,Fairfax County Public Schools,2019,2017-18,429,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_056,,510126002034,,,
thomas_jefferson_high_school_for_science_and_technology,Thomas Jefferson High School for Science and Technology,public,TJHSST,FCPS,Fairfax County Public Schools,2020,2018-19,446,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_056,,510126002034,,,
thomas_jefferson_high_school_for_science_and_technology,Thomas Jefferson High School for Science and Technology,public,TJHSST,FCPS,Fairfax County Public Schools,2021,2019-20,439,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_056,,510126002034,,,
thomas_jefferson_high_school_for_science_and_technology,Thomas Jefferson High School for Science and Technology,public,TJHSST,FCPS,Fairfax County Public Schools,2022,2020-21,454,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_056,,510126002034,,,
thomas_jefferson_high_school_for_science_and_technology,Thomas Jefferson High School for Science and Technology,public,TJHSST,FCPS,Fairfax County Public Schools,2023,2021-22,461,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_056,,510126002034,,,
thomas_jefferson_high_school_for_science_and_technology,Thomas Jefferson High School for Science and Technology,public,TJHSST,FCPS,Fairfax County Public Schools,2024,2022-23,441,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_056,,510126002034,,,
thomas_jefferson_high_school_for_science_and_technology,Thomas Jefferson High School for Science and Technology,public,TJHSST,FCPS,Fairfax County Public Schools,2025,2023-24,504,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_056,,510126002034,,,
thomas_jefferson_high_school_for_science_and_technology,Thomas Jefferson High School for Science and Technology,public,TJHSST,FCPS,Fairfax County Public Schools,2026,2024-25,523,reported,"NCES CCD 2024-25 Public Elementary/Secondary School Universe Survey Data, v.2a, School Membership",https://nces.ed.gov/ccd/Data/zip/ccd_sch_052_2425_l_1a_073025.zip,2025-07-30,4a7f660c5fc5eaae488dd02fd43498f349fc828b227edd0970d5b6995ead4d4d,ccd_sch_052_2425_l_1a_073025.zip,10250501,GRADE=11 total STUDENT_COUNT,510126002034,,,
bishop_o_connell_high_school,Bishop O'Connell High School,private,Private/homeschool unallocated,APS,,2019,2017-18,,pss_row_not_found,NCES Private School Universe Survey (PSS) 2017-18 Public-Use CSV,https://nces.ed.gov/surveys/pss/zip/pss1718_pu_csv.zip,2020-10-13,57b8f78cad046f2c50e1c82ba16ef892e5d322af573ab307a574e8ea45845d33,pss1718_pu_csv.zip,,P290,,A1904530,,
bishop_o_connell_high_school,Bishop O'Connell High School,private,Private/homeschool unallocated,APS,,2020,2018-19,,private_pss_not_survey_year,,,,,,,,,,,
bishop_o_connell_high_school,Bishop O'Connell High School,private,Private/homeschool unallocated,APS,,2021,2019-20,292,reported,NCES Private School Universe Survey (PSS) 2019-20 Public-Use CSV,https://nces.ed.gov/surveys/pss/zip/pss1920_pu_csv.zip,2021-09-24,e382b00c0b6c88bf2b6618ce6b5a74907c2a8509a5d01c94d4f00c810ea3bfb7,pss1920_pu_csv.zip,19696,P290,,A1904530,0,
bishop_o_connell_high_school,Bishop O'Connell High School,private,Private/homeschool unallocated,APS,,2022,2020-21,,private_pss_not_survey_year,,,,,,,,,,,
bishop_o_connell_high_school,Bishop O'Connell High School,private,Private/homeschool unallocated,APS,,2023,2021-22,314,reported,NCES Private School Universe Survey (PSS) 2021-22 Public-Use CSV,https://nces.ed.gov/surveys/pss/zip/pss2122_pu_csv.zip,2023-09-22,82acee7abc91dc2b07863405ca3fa172904fc45bf66f54191bbc0b0ad79022b1,pss2122_pu_csv.zip,15125,P290,,A1904530,0,
bishop_o_connell_high_school,Bishop O'Connell High School,private,Private/homeschool unallocated,APS,,2024,2022-23,,private_pss_not_survey_year,,,,,,,,,,,
bishop_o_connell_high_school,Bishop O'Connell High School,private,Private/homeschool unallocated,APS,,2025,2023-24,,private_pss_not_survey_year,,,,,,,,,,,
bishop_o_connell_high_school,Bishop O'Connell High School,private,Private/homeschool unallocated,APS,,2026,2024-25,,private_pss_not_survey_year,,,,,,,,,,,
basis_independent_mclean,BASIS Independent McLean,private,Private/homeschool unallocated,FCPS,,2019,2017-18,,pss_row_not_found,NCES Private School Universe Survey (PSS) 2017-18 Public-Use CSV,https://nces.ed.gov/surveys/pss/zip/pss1718_pu_csv.zip,2020-10-13,57b8f78cad046f2c50e1c82ba16ef892e5d322af573ab307a574e8ea45845d33,pss1718_pu_csv.zip,,P290,,A1703643,,
basis_independent_mclean,BASIS Independent McLean,private,Private/homeschool unallocated,FCPS,,2020,2018-19,,private_pss_not_survey_year,,,,,,,,,,,
basis_independent_mclean,BASIS Independent McLean,private,Private/homeschool unallocated,FCPS,,2021,2019-20,34,reported,NCES Private School Universe Survey (PSS) 2019-20 Public-Use CSV,https://nces.ed.gov/surveys/pss/zip/pss1920_pu_csv.zip,2021-09-24,e382b00c0b6c88bf2b6618ce6b5a74907c2a8509a5d01c94d4f00c810ea3bfb7,pss1920_pu_csv.zip,19682,P290,,A1703643,0,
basis_independent_mclean,BASIS Independent McLean,private,Private/homeschool unallocated,FCPS,,2022,2020-21,,private_pss_not_survey_year,,,,,,,,,,,
basis_independent_mclean,BASIS Independent McLean,private,Private/homeschool unallocated,FCPS,,2023,2021-22,29,reported,NCES Private School Universe Survey (PSS) 2021-22 Public-Use CSV,https://nces.ed.gov/surveys/pss/zip/pss2122_pu_csv.zip,2023-09-22,82acee7abc91dc2b07863405ca3fa172904fc45bf66f54191bbc0b0ad79022b1,pss2122_pu_csv.zip,13700,P290,,A1703643,0,
basis_independent_mclean,BASIS Independent McLean,private,Private/homeschool unallocated,FCPS,,2024,2022-23,,private_pss_not_survey_year,,,,,,,,,,,
basis_independent_mclean,BASIS Independent McLean,private,Private/homeschool unallocated,FCPS,,2025,2023-24,,private_pss_not_survey_year,,,,,,,,,,,
basis_independent_mclean,BASIS Independent McLean,private,Private/homeschool unallocated,FCPS,,2026,2024-25,,private_pss_not_survey_year,,,,,,,,,,,
flint_hill_school,Flint Hill School,private,Private/homeschool unallocated,FCPS,,2019,2017-18,,private_pss_id_pending,NCES Private School Universe Survey (PSS) 2017-18 Public-Use CSV,https://nces.ed.gov/surveys/pss/zip/pss1718_pu_csv.zip,2020-10-13,57b8f78cad046f2c50e1c82ba16ef892e5d322af573ab307a574e8ea45845d33,pss1718_pu_csv.zip,,P290,,,,
flint_hill_school,Flint Hill School,private,Private/homeschool unallocated,FCPS,,2020,2018-19,,private_pss_not_survey_year,,,,,,,,,,,
flint_hill_school,Flint Hill School,private,Private/homeschool unallocated,FCPS,,2021,2019-20,,private_pss_id_pending,NCES Private School Universe Survey (PSS) 2019-20 Public-Use CSV,https://nces.ed.gov/surveys/pss/zip/pss1920_pu_csv.zip,2021-09-24,e382b00c0b6c88bf2b6618ce6b5a74907c2a8509a5d01c94d4f00c810ea3bfb7,pss1920_pu_csv.zip,,P290,,,,
flint_hill_school,Flint Hill School,private,Private/homeschool unallocated,FCPS,,2022,2020-21,,private_pss_not_survey_year,,,,,,,,,,,
flint_hill_school,Flint Hill School,private,Private/homeschool unallocated,FCPS,,2023,2021-22,,private_pss_id_pending,NCES Private School Universe Survey (PSS) 2021-22 Public-Use CSV,https://nces.ed.gov/surveys/pss/zip/pss2122_pu_csv.zip,2023-09-22,82acee7abc91dc2b07863405ca3fa172904fc45bf66f54191bbc0b0ad79022b1,pss2122_pu_csv.zip,,P290,,,,
flint_hill_school,Flint Hill School,private,Private/homeschool unallocated,FCPS,,2024,2022-23,,private_pss_not_survey_year,,,,,,,,,,,
flint_hill_school,Flint Hill School,private,Private/homeschool unallocated,FCPS,,2025,2023-24,,private_pss_not_survey_year,,,,,,,,,,,
flint_hill_school,Flint Hill School,private,Private/homeschool unallocated,FCPS,,2026,2024-25,,private_pss_not_survey_year,,,,,,,,,,,
the_madeira_school,The Madeira School,private,Private/homeschool unallocated,FCPS,,2019,2017-18,81,reported,NCES Private School Universe Survey (PSS) 2017-18 Public-Use CSV,https://nces.ed.gov/surveys/pss/zip/pss1718_pu_csv.zip,2020-10-13,57b8f78cad046f2c50e1c82ba16ef892e5d322af573ab307a574e8ea45845d33,pss1718_pu_csv.zip,21468,P290,,02063874,0,
the_madeira_school,The Madeira School,private,Private/homeschool unallocated,FCPS,,2020,2018-19,,private_pss_not_survey_year,,,,,,,,,,,
the_madeira_school,The Madeira School,private,Private/homeschool unallocated,FCPS,,2021,2019-20,88,reported,NCES Private School Universe Survey (PSS) 2019-20 Public-Use CSV,https://nces.ed.gov/surveys/pss/zip/pss1920_pu_csv.zip,2021-09-24,e382b00c0b6c88bf2b6618ce6b5a74907c2a8509a5d01c94d4f00c810ea3bfb7,pss1920_pu_csv.zip,20197,P290,,02063874,0,
