school_id,school,sector,tj_pathway,division,class_year,grade11_school_year,nmsf_count,nmsf_status,source_id,nmsf_source_title,nmsf_source_url,nmsf_source_date,nmsf_source_hash,nmsf_source_scope,source_completeness,observation_basis,notes
thomas_jefferson_high_school_for_science_and_technology,Thomas Jefferson High School for Science and Technology,public,TJHSST,FCPS,2020,2018-19,,missing_source,,,,,,,,no_source_recorded,
thomas_jefferson_high_school_for_science_and_technology,Thomas Jefferson High School for Science and Technology,public,TJHSST,FCPS,2021,2019-20,,missing_source,,,,,,,,no_source_recorded,
thomas_jefferson_high_school_for_science_and_technology,Thomas Jefferson High School for Science and Technology,public,TJHSST,FCPS,2022,2020-21,,missing_source,,,,,,,,no_source_recorded,
thomas_jefferson_high_school_for_science_and_technology,Thomas Jefferson High School for Science and Technology,public,TJHSST,FCPS,2023,2021-22,,missing_source,,,,,,,,no_source_recorded,
thomas_jefferson_high_school_for_science_and_technology,Thomas Jefferson High School for Science and Technology,public,TJHSST,FCPS,2024,2022-23,165,verified_count,fcps_2024_semifinalists,264 FCPS Students Named 2024 National Merit Semifinalists,https://www.fcps.edu/news/264-fcps-students-named-2024-national-merit-semifinalists,2023-09-13,3eb4c9eb50b4369dc0125e0b6a7ed7b889954460e07a9b32c86c6b4f24af287a,FCPS high schools,complete named FCPS list only,manual_transcription,
thomas_jefferson_high_school_for_science_and_technology,Thomas Jefferson High School for Science and Technology,public,TJHSST,FCPS,2025,2023-24,81,verified_count,fcps_2025_semifinalists,191 FCPS Students Named 2025 National Merit Semifinalists,https://www.fcps.edu/news/191-fcps-students-named-2025-national-merit-semifinalists,2024-09-12,3bd8166a9806cc11cef97772210b09161eb5f74a99eac7c22a718dc4b32d3902,FCPS high schools,complete named FCPS list only,manual_transcription,
thomas_jefferson_high_school_for_science_and_technology,Thomas Jefferson High School for Science and Technology,public,TJHSST,FCPS,2026,2024-25,113,verified_count,fcps_2026_semifinalists,262 FCPS Students Named 2026 National Merit Semifinalists,https://www.fcps.edu/news/262-fcps-students-named-2026-national-merit-semifinalists-0,2025-09-11,d74b3aef8369eb2eec2204c452ace892ca8de8bbc0ff8f7e9a3254ed723daaa3,FCPS high schools,complete named FCPS list only,manual_transcription,
bishop_o_connell_high_school,Bishop O'Connell High School,private,Private/homeschool unallocated,APS,2019,2017-18,,missing_source,,,,,,,,no_source_recorded,
bishop_o_connell_high_school,Bishop O'Connell High School,private,Private/homeschool unallocated,APS,2020,2018-19,,missing_source,,,,,,,,no_source_recorded,
bishop_o_connell_high_school,Bishop O'Connell High School,private,Private/homeschool unallocated,APS,2021,2019-20,,missing_source,,,,,,,,no_source_recorded,
bishop_o_connell_high_school,Bishop O'Connell High School,private,Private/homeschool unallocated,APS,2022,2020-21,,missing_source,,,,,,,,no_source_recorded,
bishop_o_connell_high_school,Bishop O'Connell High School,private,Private/homeschool unallocated,APS,2023,2021-22,,missing_source,,,,,,,,no_source_recorded,
bishop_o_connell_high_school,Bishop O'Connell High School,private,Private/homeschool unallocated,APS,2024,2022-23,,missing_source,,,,,,,,no_source_recorded,
bishop_o_connell_high_school,Bishop O'Connell High School,private,Private/homeschool unallocated,APS,2025,2023-24,,missing_source,,,,,,,,no_source_recorded,
bishop_o_connell_high_school,Bishop O'Connell High School,private,Private/homeschool unallocated,APS,2026,2024-25,,missing_source,,,,,,,,no_source_recorded,
basis_independent_mclean,BASIS Independent McLean,private,Private/homeschool unallocated,FCPS,2019,2017-18,,missing_source,,,,,,,,no_source_recorded,
basis_independent_mclean,BASIS Independent McLean,private,Private/homeschool unallocated,FCPS,2020,2018-19,,missing_source,,,,,,,,no_source_recorded,
basis_independent_mclean,BASIS Independent McLean,private,Private/homeschool unallocated,FCPS,2021,2019-20,,missing_source,,,,,,,,no_source_recorded,
basis_independent_mclean,BASIS Independent McLean,private,Private/homeschool unallocated,FCPS,2022,2020-21,,missing_source,,,,,,,,no_source_recorded,
basis_independent_mclean,BASIS Independent McLean,private,Private/homeschool unallocated,FCPS,2023,2021-22,,missing_source,,,,,,,,no_source_recorded,
basis_independent_mclean,BASIS Independent McLean,private,Private/homeschool unallocated,FCPS,2024,2022-23,,missing_source,,,,,,,,no_source_recorded,
basis_independent_mclean,BASIS Independent McLean,private,Private/homeschool unallocated,FCPS,2025,2023-24,,missing_source,,,,,,,,no_source_recorded,
basis_independent_mclean,BASIS Independent McLean,private,Private/homeschool unallocated,FCPS,2026,2024-25,,missing_source,,,,,,,,no_source_recorded,
flint_hill_school,Flint Hill School,private,Private/homeschool unallocated,FCPS,2019,2017-18,,missing_source,,,,,,,,no_source_recorded,
flint_hill_school,Flint Hill School,private,Private/homeschool unallocated,FCPS,2020,2018-19,,missing_source,,,,,,,,no_source_recorded,
flint_hill_school,Flint Hill School,private,Private/homeschool unallocated,FCPS,2021,2019-20,,missing_source,,,,,,,,no_source_recorded,
flint_hill_school,Flint Hill School,private,Private/homeschool unallocated,FCPS,2022,2020-21,,missing_source,,,,,,,,no_source_recorded,
flint_hill_school,Flint Hill School,private,Private/homeschool unallocated,FCPS,2023,2021-22,,missing_source,,,,,,,,no_source_recorded,
flint_hill_school,Flint Hill School,private,Private/homeschool unallocated,FCPS,2024,2022-23,,missing_source,,,,,,,,no_source_recorded,
flint_hill_school,Flint Hill School,private,Private/homeschool unallocated,FCPS,2025,2023-24,,missing_source,,,,,,,,no_source_recorded,
flint_hill_school,Flint Hill School,private,Private/homeschool unallocated,FCPS,2026,2024-25,,missing_source,,,,,,,,no_source_recorded,
the_madeira_school,The Madeira School,private,Private/homeschool unallocated,FCPS,2019,2017-18,,missing_source,,,,,,,,no_source_recorded,
the_madeira_school,The Madeira School,private,Private/homeschool unallocated,FCPS,2020,2018-19,,missing_source,,,,,,,,no_source_recorded,
the_madeira_school,The Madeira School,private,Private/homeschool unallocated,FCPS,2021,2019-20,,missing_source,,,,,,,,no_source_recorded,
the_madeira_school,The Madeira School,private,Private/homeschool unallocated,FCPS,2022,2020-21,,missing_source,,,,,,,,no_source_recorded,
the_madeira_school,The Madeira School,private,Private/homeschool unallocated,FCPS,2023,2021-22,,missing_source,,,,,,,,no_source_recorded,
the_madeira_school,The Madeira School,private,Private/homeschool unallocated,FCPS,2024,2022-23,,missing_source,,,,,,,,no_source_recorded,
the_madeira_school,The Madeira School,private,Private/homeschool unallocated,FCPS,2025,2023-24,,missing_source,,,,,,,,no_source_recorded,
the_madeira_school,The Madeira School,private,Private/homeschool unallocated,FCPS,2026,2024-25,,missing_source,,,,,,,,no_source_recorded,
oakcrest_school,Oakcrest School,private,Private/homeschool unallocated,FCPS,2019,2017-18,,missing_source,,,,,,,,no_source_recorded,
oakcrest_school,Oakcrest School,private,Private/homeschool unallocated,FCPS,2020,2018-19,,missing_source,,,,,,,,no_source_recorded,
oakcrest_school,Oakcrest School,private,Private/homeschool unallocated,FCPS,2021,2019-20,,missing_source,,,,,,,,no_source_recorded,
oakcrest_school,Oakcrest School,private,Private/homeschool unallocated,FCPS,2022,2020-21,,missing_source,,,,,,,,no_source_recorded,
oakcrest_school,Oakcrest School,private,Private/homeschool unallocated,FCPS,2023,2021-22,,missing_source,,,,,,,,no_source_recorded,
oakcrest_school,Oakcrest School,private,Private/homeschool unallocated,FCPS,2024,2022-23,,missing_source,,,,,,,,no_source_recorded,
oakcrest_school,Oakcrest School,private,Private/homeschool unallocated,FCPS,2025,2023-24,,missing_source,,,,,,,,no_source_recorded,
oakcrest_school,Oakcrest School,private,Private/homeschool unallocated,FCPS,2026,2024-25,,missing_source,,,,,,,,no_source_recorded,
potomac_school,Potomac School,private,Private/homeschool unallocated,FCPS,2019,2017-18,,missing_source,,,,,,,,no_source_recorded,
potomac_school,Potomac School,private,Private/homeschool unallocated,FCPS,2020,2018-19,,missing_source,,,,,,,,no_source_recorded,
potomac_school,Potomac School,private,Private/homeschool unallocated,FCPS,2021,2019-20,,missing_source,,,,,,,,no_source_recorded,
potomac_school,Potomac School,private,Private/homeschool unallocated,FCPS,2022,2020-21,,missing_source,,,,,,,,no_source_recorded,
potomac_school,Potomac School,private,Private/homeschool unallocated,FCPS,2023,2021-22,,missing_source,,,,,,,,no_source_recorded,
potomac_school,Potomac School,private,Private/homeschool unallocated,FCPS,2024,2022-23,,missing_source,,,,,,,,no_source_recorded,
potomac_school,Potomac School,private,Private/homeschool unallocated,FCPS,2025,2023-24,,missing_source,,,,,,,,no_source_recorded,
potomac_school,Potomac School,private,Private/homeschool unallocated,FCPS,2026,2024-25,,missing_source,,,,,,,,no_source_recorded,
trinity_christian_school,Trinity Christian School,private,Private/homeschool unallocated,FCPS,2019,2017-18,,missing_source,,,,,,,,no_source_recorded,
trinity_christian_school,Trinity Christian School,private,Private/homeschool unallocated,FCPS,2020,2018-19,,missing_source,,,,,,,,no_source_recorded,
trinity_christian_school,Trinity Christian School,private,Private/homeschool unallocated,FCPS,2021,2019-20,,missing_source,,,,,,,,no_source_recorded,
trinity_christian_school,Trinity Christian School,private,Private/homeschool unallocated,FCPS,2022,2020-21,,missing_source,,,,,,,,no_source_recorded,
trinity_christian_school,Trinity Christian School,private,Private/homeschool unallocated,FCPS,2023,2021-22,,missing_source,,,,,,,,no_source_recorded,
trinity_christian_school,Trinity Christian School,private,Private/homeschool unallocated,FCPS,2024,2022-23,,missing_source,,,,,,,,no_source_recorded,
trinity_christian_school,Trinity Christian School,private,Private/homeschool unallocated,FCPS,2025,2023-24,,missing_source,,,,,,,,no_source_recorded,
trinity_christian_school,Trinity Christian School,private,Private/homeschool unallocated,FCPS,2026,2024-25,,missing_source,,,,,,,,no_source_recorded,
trinity_school_at_meadow_view,Trinity School at Meadow View,private,Private/homeschool unallocated,FCPS,2019,2017-18,,missing_source,,,,,,,,no_source_recorded,
trinity_school_at_meadow_view,Trinity School at Meadow View,private,Private/homeschool unallocated,FCPS,2020,2018-19,,missing_source,,,,,,,,no_source_recorded,
trinity_school_at_meadow_view,Trinity School at Meadow View,private,Private/homeschool unallocated,FCPS,2021,2019-20,,missing_source,,,,,,,,no_source_recorded,
trinity_school_at_meadow_view,Trinity School at Meadow View,private,Private/homeschool unallocated,FCPS,2022,2020-21,,missing_source,,,,,,,,no_source_recorded,
trinity_school_at_meadow_view,Trinity School at Meadow View,private,Private/homeschool unallocated,FCPS,2023,2021-22,,missing_source,,,,,,,,no_source_recorded,
trinity_school_at_meadow_view,Trinity School at Meadow View,private,Private/homeschool unallocated,FCPS,2024,2022-23,,missing_source,,,,,,,,no_source_recorded,
trinity_school_at_meadow_view,Trinity School at Meadow View,private,Private/homeschool unallocated,FCPS,2025,2023-24,,missing_source,,,,,,,,no_source_recorded,
trinity_school_at_meadow_view,Trinity School at Meadow View,private,Private/homeschool unallocated,FCPS,2026,2024-25,,missing_source,,,,,,,,no_source_recorded,
immanuel_christian_high_school,Immanuel Christian High School,private,Private/homeschool unallocated,FCPS,2019,2017-18,,missing_source,,,,,,,,no_source_recorded,
immanuel_christian_high_school,Immanuel Christian High School,private,Private/homeschool unallocated,FCPS,2020,2018-19,,missing_source,,,,,,,,no_source_recorded,
immanuel_christian_high_school,Immanuel Christian High School,private,Private/homeschool unallocated,FCPS,2021,2019-20,,missing_source,,,,,,,,no_source_recorded,
immanuel_christian_high_school,Immanuel Christian High School,private,Private/homeschool unallocated,FCPS,2022,2020-21,,missing_source,,,,,,,,no_source_recorded,
immanuel_christian_high_school,Immanuel Christian High School,private,Private/homeschool unallocated,FCPS,2023,2021-22,,missing_source,,,,,,,,no_source_recorded,
immanuel_christian_high_school,Immanuel Christian High School,private,Private/homeschool unallocated,FCPS,2024,2022-23,,missing_source,,,,,,,,no_source_recorded,
immanuel_christian_high_school,Immanuel Christian High School,private,Private/homeschool unallocated,FCPS,2025,2023-24,,missing_source,,,,,,,,no_source_recorded,
immanuel_christian_high_school,Immanuel Christian High School,private,Private/homeschool unallocated,FCPS,2026,2024-25,,missing_source,,,,,,,,no_source_recorded,
ideaventions_academy_for_mathematics_science,Ideaventions Academy for Mathematics & Science,private,Private/homeschool unallocated,FCPS,2019,2017-18,,missing_source,,,,,,,,no_source_recorded,
ideaventions_academy_for_mathematics_science,Ideaventions Academy for Mathematics & Science,private,Private/homeschool unallocated,FCPS,2020,2018-19,,missing_source,,,,,,,,no_source_recorded,
ideaventions_academy_for_mathematics_science,Ideaventions Academy for Mathematics & Science,private,Private/homeschool unallocated,FCPS,2021,2019-20,,missing_source,,,,,,,,no_source_recorded,
ideaventions_academy_for_mathematics_science,Ideaventions Academy for Mathematics & Science,private,Private/homeschool unallocated,FCPS,2022,2020-21,,missing_source,,,,,,,,no_source_recorded,
ideaventions_academy_for_mathematics_science,Ideaventions Academy for Mathematics & Science,private,Private/homeschool unallocated,FCPS,2023,2021-22,,missing_source,,,,,,,,no_source_recorded,
ideaventions_academy_for_mathematics_science,Ideaventions Academy for Mathematics & Science,private,Private/homeschool unallocated,FCPS,2024,2022-23,,missing_source,,,,,,,,no_source_recorded,
ideaventions_academy_for_mathematics_science,Ideaventions Academy for Mathematics & Science,private,Private/homeschool unallocated,FCPS,2025,2023-24,,missing_source,,,,,,,,no_source_recorded,
ideaventions_academy_for_mathematics_science,Ideaventions Academy for Mathematics & Science,private,Private/homeschool unallocated,FCPS,2026,2024-25,,missing_source,,,,,,,,no_source_recorded,
new_school_of_northern_virginia,New School of Northern Virginia,private,Private/homeschool unallocated,FCPS,2019,2017-18,,missing_source,,,,,,,,no_source_recorded,
new_school_of_northern_virginia,New School of Northern Virginia,private,Private/homeschool unallocated,FCPS,2020,2018-19,,missing_source,,,,,,,,no_source_recorded,
new_school_of_northern_virginia,New School of Northern Virginia,private,Private/homeschool unallocated,FCPS,2021,2019-20,,missing_source,,,,,,,,no_source_recorded,
new_school_of_northern_virginia,New School of Northern Virginia,private,Private/homeschool unallocated,FCPS,2022,2020-21,,missing_source,,,,,,,,no_source_recorded,
new_school_of_northern_virginia,New School of Northern Virginia,private,Private/homeschool unallocated,FCPS,2023,2021-22,,missing_source,,,,,,,,no_source_recorded,
new_school_of_northern_virginia,New School of Northern Virginia,private,Private/homeschool unallocated,FCPS,2024,2022-23,,missing_source,,,,,,,,no_source_recorded,
new_school_of_northern_virginia,New School of Northern Virginia,private,Private/homeschool unallocated,FCPS,2025,2023-24,,missing_source,,,,,,,,no_source_recorded,
new_school_of_northern_virginia,New School of Northern Virginia,private,Private/homeschool unallocated,FCPS,2026,2024-25,,missing_source,,,,,,,,no_source_recorded,
pinnacle_academy,Pinnacle Academy,private,Private/homeschool unallocated,FCPS,2019,2017-18,,missing_source,,,,,,,,no_source_recorded,
pinnacle_academy,Pinnacle Academy,private,Private/homeschool unallocated,FCPS,2020,2018-19,,missing_source,,,,,,,,no_source_recorded,
pinnacle_academy,Pinnacle Academy,private,Private/homeschool unallocated,FCPS,2021,2019-20,,missing_source,,,,,,,,no_source_recorded,
pinnacle_academy,Pinnacle Academy,private,Private/homeschool unallocated,FCPS,2022,2020-21,,missing_source,,,,,,,,no_source_recorded,
pinnacle_academy,Pinnacle Academy,private,Private/homeschool unallocated,FCPS,2023,2021-22,,missing_source,,,,,,,,no_source_recorded,
pinnacle_academy,Pinnacle Academy,private,Private/homeschool unallocated,FCPS,2024,2022-23,,missing_source,,,,,,,,no_source_recorded,
pinnacle_academy,Pinnacle Academy,private,Private/homeschool unallocated,FCPS,2025,2023-24,,missing_source,,,,,,,,no_source_recorded,
pinnacle_academy,Pinnacle Academy,private,Private/homeschool unallocated,FCPS,2026,2024-25,,missing_source,,,,,,,,no_source_recorded,
loudoun_school_for_advanced_studies,Loudoun School for Advanced Studies,private,Private/homeschool unallocated,LCPS,2019,2017-18,,missing_source,,,,,,,,no_source_recorded,
loudoun_school_for_advanced_studies,Loudoun School for Advanced Studies,private,Private/homeschool unallocated,LCPS,2020,2018-19,,missing_source,,,,,,,,no_source_recorded,
loudoun_school_for_advanced_studies,Loudoun School for Advanced Studies,private,Private/homeschool unallocated,LCPS,2021,2019-20,,missing_source,,,,,,,,no_source_recorded,
loudoun_school_for_advanced_studies,Loudoun School for Advanced Studies,private,Private/homeschool unallocated,LCPS,2022,2020-21,,missing_source,,,,,,,,no_source_recorded,
loudoun_school_for_advanced_studies,Loudoun School for Advanced Studies,private,Private/homeschool unallocated,LCPS,2023,2021-22,,missing_source,,,,,,,,no_source_recorded,
loudoun_school_for_advanced_studies,Loudoun School for Advanced Studies,private,Private/homeschool unallocated,LCPS,2024,2022-23,,missing_source,,,,,,,,no_source_recorded,
loudoun_school_for_advanced_studies,Loudoun School for Advanced Studies,private,Private/homeschool unallocated,LCPS,2025,2023-24,,missing_source,,,,,,,,no_source_recorded,
loudoun_school_for_advanced_studies,Loudoun School for Advanced Studies,private,Private/homeschool unallocated,LCPS,2026,2024-25,,missing_source,,,,,,,,no_source_recorded,
st_paul_vi_catholic_high_school,St. Paul VI Catholic High School,private,Private/homeschool unallocated,LCPS,2019,2017-18,,missing_source,,,,,,,,no_source_recorded,Campus moved from Fairfax City→Loudoun in 2020
st_paul_vi_catholic_high_school,St. Paul VI Catholic High School,private,Private/homeschool unallocated,LCPS,2020,2018-19,,missing_source,,,,,,,,no_source_recorded,Campus moved from Fairfax City→Loudoun in 2020
st_paul_vi_catholic_high_school,St. Paul VI Catholic High School,private,Private/homeschool unallocated,LCPS,2021,2019-20,,missing_source,,,,,,,,no_source_recorded,Campus moved from Fairfax City→Loudoun in 2020
st_paul_vi_catholic_high_school,St. Paul VI Catholic High School,private,Private/homeschool unallocated,LCPS,2022,2020-21,,missing_source,,,,,,,,no_source_recorded,Campus moved from Fairfax City→Loudoun in 2020
st_paul_vi_catholic_high_school,St. Paul VI Catholic High School,private,Private/homeschool unallocated,LCPS,2023,2021-22,,missing_source,,,,,,,,no_source_recorded,Campus moved from Fairfax City→Loudoun in 2020
st_paul_vi_catholic_high_school,St. Paul VI Catholic High School,private,Private/homeschool unallocated,LCPS,2024,2022-23,,missing_source,,,,,,,,no_source_recorded,Campus moved from Fairfax City→Loudoun in 2020
st_paul_vi_catholic_high_school,St. Paul VI Catholic High School,private,Private/homeschool unallocated,LCPS,2025,2023-24,,missing_source,,,,,,,,no_source_recorded,Campus moved from Fairfax City→Loudoun in 2020
st_paul_vi_catholic_high_school,St. Paul VI Catholic High School,private,Private/homeschool unallocated,LCPS,2026,2024-25,,missing_source,,,,,,,,no_source_recorded,Campus moved from Fairfax City→Loudoun in 2020
seton_school_manassas,Seton School (Manassas),private,Private/homeschool unallocated,PWCS,2019,2017-18,,missing_source,,,,,,,,no_source_recorded,
seton_school_manassas,Seton School (Manassas),private,Private/homeschool unallocated,PWCS,2020,2018-19,,missing_source,,,,,,,,no_source_recorded,
seton_school_manassas,Seton School (Manassas),private,Private/homeschool unallocated,PWCS,2021,2019-20,,missing_source,,,,,,,,no_source_recorded,
seton_school_manassas,Seton School (Manassas),private,Private/homeschool unallocated,PWCS,2022,2020-21,,missing_source,,,,,,,,no_source_recorded,
seton_school_manassas,Seton School (Manassas),private,Private/homeschool unallocated,PWCS,2023,2021-22,,missing_source,,,,,,,,no_source_recorded,
seton_school_manassas,Seton School (Manassas),private,Private/homeschool unallocated,PWCS,2024,2022-23,,missing_source,,,,,,,,no_source_recorded,
seton_school_manassas,Seton School (Manassas),private,Private/homeschool unallocated,PWCS,2025,2023-24,,missing_source,,,,,,,,no_source_recorded,
seton_school_manassas,Seton School (Manassas),private,Private/homeschool unallocated,PWCS,2026,2024-25,,missing_source,,,,,,,,no_source_recorded,
st_john_paul_the_great_catholic_high_school,St. John Paul the Great Catholic High School,private,Private/homeschool unallocated,PWCS,2019,2017-18,,missing_source,,,,,,,,no_source_recorded,
st_john_paul_the_great_catholic_high_school,St. John Paul the Great Catholic High School,private,Private/homeschool unallocated,PWCS,2020,2018-19,,missing_source,,,,,,,,no_source_recorded,
st_john_paul_the_great_catholic_high_school,St. John Paul the Great Catholic High School,private,Private/homeschool unallocated,PWCS,2021,2019-20,,missing_source,,,,,,,,no_source_recorded,
st_john_paul_the_great_catholic_high_school,St. John Paul the Great Catholic High School,private,Private/homeschool unallocated,PWCS,2022,2020-21,,missing_source,,,,,,,,no_source_recorded,
st_john_paul_the_great_catholic_high_school,St. John Paul the Great Catholic High School,private,Private/homeschool unallocated,PWCS,2023,2021-22,,missing_source,,,,,,,,no_source_recorded,
st_john_paul_the_great_catholic_high_school,St. John Paul the Great Catholic High School,private,Private/homeschool unallocated,PWCS,2024,2022-23,,missing_source,,,,,,,,no_source_recorded,
st_john_paul_the_great_catholic_high_school,St. John Paul the Great Catholic High School,private,Private/homeschool unallocated,PWCS,2025,2023-24,,missing_source,,,,,,,,no_source_recorded,
st_john_paul_the_great_catholic_high_school,St. John Paul the Great Catholic High School,private,Private/homeschool unallocated,PWCS,2026,2024-25,,missing_source,,,,,,,,no_source_recorded,
